"million env steps","PRETRAIN_FINAL_RUN - _step","PRETRAIN_FINAL_RUN - _step__MIN","PRETRAIN_FINAL_RUN - _step__MAX","PRETRAIN_FINAL_RUN - particle reward unnormalized","PRETRAIN_FINAL_RUN - particle reward unnormalized__MIN","PRETRAIN_FINAL_RUN - particle reward unnormalized__MAX"
"42.726384","2828679","2828679","2828679","0.19849207997322083","0.19849207997322083","0.19849207997322083"
"42.7868","2832680","2832680","2832680","0.19722603261470795","0.19722603261470795","0.19722603261470795"
"42.800624","2833595","2833595","2833595","0.20454367995262146","0.20454367995262146","0.20454367995262146"
"42.813936","2834478","2834478","2834478","0.1428688019514084","0.1428688019514084","0.1428688019514084"
"42.874864","2838514","2838514","2838514","0.17694632709026337","0.17694632709026337","0.17694632709026337"
"42.879472","2838820","2838820","2838820","0.18192502856254578","0.18192502856254578","0.18192502856254578"
"42.88152","2838955","2838955","2838955","0.17768113315105438","0.17768113315105438","0.17768113315105438"
"42.896368","2839936","2839936","2839936","0.19379447400569916","0.19379447400569916","0.19379447400569916"
"42.905072","2840514","2840514","2840514","0.14190085232257843","0.14190085232257843","0.14190085232257843"
"42.954736","2843805","2843805","2843805","0.171566903591156","0.171566903591156","0.171566903591156"
"42.95832","2844042","2844042","2844042","0.19607235491275787","0.19607235491275787","0.19607235491275787"
"42.959856","2844142","2844142","2844142","0.1784493327140808","0.1784493327140808","0.1784493327140808"
"42.975728","2845195","2845195","2845195","0.18268220126628876","0.18268220126628876","0.18268220126628876"
"43.030512","2848825","2848825","2848825","0.13039691746234894","0.13039691746234894","0.13039691746234894"
"43.065328","2851130","2851130","2851130","0.16571420431137085","0.16571420431137085","0.16571420431137085"
"43.072496","2851606","2851606","2851606","0.16705061495304108","0.16705061495304108","0.16705061495304108"
"43.092464","2852928","2852928","2852928","0.16145476698875427","0.16145476698875427","0.16145476698875427"
"43.11192","2854214","2854214","2854214","0.16727933287620544","0.16727933287620544","0.16727933287620544"
"43.116016","2854486","2854486","2854486","0.16404186189174652","0.16404186189174652","0.16404186189174652"
"43.147248","2856554","2856554","2856554","0.17774523794651031","0.17774523794651031","0.17774523794651031"
"43.16824","2857943","2857943","2857943","0.158453106880188","0.158453106880188","0.158453106880188"
"43.331568","2868755","2868755","2868755","0.17090900242328644","0.17090900242328644","0.17090900242328644"
"43.33208","2868789","2868789","2868789","0.15770766139030457","0.15770766139030457","0.15770766139030457"
"43.37304","2871504","2871504","2871504","0.17532426118850708","0.17532426118850708","0.17532426118850708"
"43.423728","2874856","2874856","2874856","0.14557065069675446","0.14557065069675446","0.14557065069675446"
"43.474928","2878246","2878246","2878246","0.16298723220825195","0.16298723220825195","0.16298723220825195"
"43.51128","2880651","2880651","2880651","0.1819288730621338","0.1819288730621338","0.1819288730621338"
"43.519472","2881192","2881192","2881192","0.20581704378128052","0.20581704378128052","0.20581704378128052"
"43.542512","2882721","2882721","2882721","0.18717163801193237","0.18717163801193237","0.18717163801193237"
"43.550704","2883264","2883264","2883264","0.14977864921092987","0.14977864921092987","0.14977864921092987"
"43.55992","2883874","2883874","2883874","0.1269683837890625","0.1269683837890625","0.1269683837890625"
"43.571184","2884616","2884616","2884616","0.14083226025104523","0.14083226025104523","0.14083226025104523"
"43.576304","2884956","2884956","2884956","0.1519201099872589","0.1519201099872589","0.1519201099872589"
"43.61624","2887600","2887600","2887600","0.11005597561597824","0.11005597561597824","0.11005597561597824"
"43.630064","2888515","2888515","2888515","0.1991644948720932","0.1991644948720932","0.1991644948720932"
"43.660272","2890517","2890517","2890517","0.157332643866539","0.157332643866539","0.157332643866539"
"43.6828","2892008","2892008","2892008","0.15070584416389465","0.15070584416389465","0.15070584416389465"
"43.684848","2892144","2892144","2892144","0.15217261016368866","0.15217261016368866","0.15217261016368866"
"43.695088","2892823","2892823","2892823","0.17002633213996887","0.17002633213996887","0.17002633213996887"
"43.723248","2894688","2894688","2894688","0.17187349498271942","0.17187349498271942","0.17187349498271942"
"43.729392","2895095","2895095","2895095","0.19851069152355194","0.19851069152355194","0.19851069152355194"
"43.811824","2900555","2900555","2900555","0.15509948134422302","0.15509948134422302","0.15509948134422302"
"43.834864","2902081","2902081","2902081","0.18919752538204193","0.18919752538204193","0.18919752538204193"
"43.835376","2902116","2902116","2902116","0.1788998544216156","0.1788998544216156","0.1788998544216156"
"43.837424","2902249","2902249","2902249","0.17085544764995575","0.17085544764995575","0.17085544764995575"
"43.842544","2902589","2902589","2902589","0.16573986411094666","0.16573986411094666","0.16573986411094666"
"43.848176","2902962","2902962","2902962","0.17270828783512115","0.17270828783512115","0.17270828783512115"
"43.89528","2906080","2906080","2906080","0.15735220909118652","0.15735220909118652","0.15735220909118652"
"43.937264","2908860","2908860","2908860","0.1718389242887497","0.1718389242887497","0.1718389242887497"
"43.999728","2913001","2913001","2913001","0.12881693243980408","0.12881693243980408","0.12881693243980408"
"44.05912","2916931","2916931","2916931","0.14524076879024506","0.14524076879024506","0.14524076879024506"
"44.062704","2917165","2917165","2917165","0.14465074241161346","0.14465074241161346","0.14465074241161346"
"44.113904","2920559","2920559","2920559","0.16058626770973206","0.16058626770973206","0.16058626770973206"
"44.122608","2921136","2921136","2921136","0.1438755989074707","0.1438755989074707","0.1438755989074707"
"44.155888","2923337","2923337","2923337","0.16047964990139008","0.16047964990139008","0.16047964990139008"
"44.18712","2925408","2925408","2925408","0.1818627566099167","0.1818627566099167","0.1818627566099167"
"44.188144","2925474","2925474","2925474","0.17980580031871796","0.17980580031871796","0.17980580031871796"
"44.204528","2926560","2926560","2926560","0.1408371925354004","0.1408371925354004","0.1408371925354004"
"44.212208","2927069","2927069","2927069","0.16573423147201538","0.16573423147201538","0.16573423147201538"
"44.213744","2927171","2927171","2927171","0.17868764698505402","0.17868764698505402","0.17868764698505402"
"44.259312","2930193","2930193","2930193","0.15140484273433685","0.15140484273433685","0.15140484273433685"
"44.29208","2932365","2932365","2932365","0.1379324197769165","0.1379324197769165","0.1379324197769165"
"44.32792","2934740","2934740","2934740","0.14468808472156525","0.14468808472156525","0.14468808472156525"
"44.347376","2936028","2936028","2936028","0.15566810965538025","0.15566810965538025","0.15566810965538025"
"44.356592","2936638","2936638","2936638","0.16983957588672638","0.16983957588672638","0.16983957588672638"
"44.367344","2937353","2937353","2937353","0.14841453731060028","0.14841453731060028","0.14841453731060028"
"44.37656","2937962","2937962","2937962","0.15572695434093475","0.15572695434093475","0.15572695434093475"
"44.396528","2939286","2939286","2939286","0.16349808871746063","0.16349808871746063","0.16349808871746063"
"44.446704","2942608","2942608","2942608","0.17546403408050537","0.17546403408050537","0.17546403408050537"
"44.470256","2944164","2944164","2944164","0.1760740578174591","0.1760740578174591","0.1760740578174591"
"44.480496","2944842","2944842","2944842","0.14138583838939667","0.14138583838939667","0.14138583838939667"
"44.531184","2948197","2948197","2948197","0.16508178412914276","0.16508178412914276","0.16508178412914276"
"44.545008","2949111","2949111","2949111","0.20148351788520813","0.20148351788520813","0.20148351788520813"
"44.581872","2951554","2951554","2951554","0.16171956062316895","0.16171956062316895","0.16171956062316895"
"44.727792","2961208","2961208","2961208","0.13840201497077942","0.13840201497077942","0.13840201497077942"
"44.748272","2962563","2962563","2962563","0.11328256130218506","0.11328256130218506","0.11328256130218506"
"44.774384","2964288","2964288","2964288","0.10149826854467392","0.10149826854467392","0.10149826854467392"
"44.784624","2964966","2964966","2964966","0.1258065402507782","0.1258065402507782","0.1258065402507782"
"44.824048","2967574","2967574","2967574","0.1583290994167328","0.1583290994167328","0.1583290994167328"
"44.872176","2970760","2970760","2970760","0.1695607453584671","0.1695607453584671","0.1695607453584671"
"44.899312","2972554","2972554","2972554","0.16927626729011536","0.16927626729011536","0.16927626729011536"
"44.912624","2973443","2973443","2973443","0.12871548533439636","0.12871548533439636","0.12871548533439636"
"44.949488","2975883","2975883","2975883","0.1519247442483902","0.1519247442483902","0.1519247442483902"
"44.959216","2976528","2976528","2976528","0.16901454329490662","0.16901454329490662","0.16901454329490662"
"44.996592","2979003","2979003","2979003","0.13265927135944366","0.13265927135944366","0.13265927135944366"
"45.053936","2982804","2982804","2982804","0.13461408019065857","0.13461408019065857","0.13461408019065857"
"45.070832","2983923","2983923","2983923","0.1707301288843155","0.1707301288843155","0.1707301288843155"
"45.105136","2986191","2986191","2986191","0.20692624151706696","0.20692624151706696","0.20692624151706696"
"45.161968","2989952","2989952","2989952","0.17007184028625488","0.17007184028625488","0.17007184028625488"
"45.172208","2990631","2990631","2990631","0.16182704269886017","0.16182704269886017","0.16182704269886017"
"45.22136","2993888","2993888","2993888","0.19967074692249298","0.19967074692249298","0.19967074692249298"
"45.228528","2994365","2994365","2994365","0.13360722362995148","0.13360722362995148","0.13360722362995148"
"45.265392","2996805","2996805","2996805","0.17697548866271973","0.17697548866271973","0.17697548866271973"
"45.296624","2998871","2998871","2998871","0.15274254977703094","0.15274254977703094","0.15274254977703094"
"45.305328","2999448","2999448","2999448","0.15633231401443481","0.15633231401443481","0.15633231401443481"
"45.342192","3001893","3001893","3001893","0.1761937290430069","0.1761937290430069","0.1761937290430069"
"45.35704","3002873","3002873","3002873","0.1800975203514099","0.1800975203514099","0.1800975203514099"
"45.365232","3003417","3003417","3003417","0.17251533269882202","0.17251533269882202","0.17251533269882202"
"45.379568","3004368","3004368","3004368","0.13870704174041748","0.13870704174041748","0.13870704174041748"
"45.476336","3010779","3010779","3010779","0.16745108366012573","0.16745108366012573","0.16745108366012573"
"45.494768","3012000","3012000","3012000","0.17501966655254364","0.17501966655254364","0.17501966655254364"
"45.508592","3012915","3012915","3012915","0.1713029146194458","0.1713029146194458","0.1713029146194458"
"45.536752","3014781","3014781","3014781","0.1552434116601944","0.1552434116601944","0.1552434116601944"
"45.578224","3017530","3017530","3017530","0.13398616015911102","0.13398616015911102","0.13398616015911102"
"45.599216","3018920","3018920","3018920","0.18199628591537476","0.18199628591537476","0.18199628591537476"
"45.634544","3021261","3021261","3021261","0.1789260059595108","0.1789260059595108","0.1789260059595108"
"45.652464","3022448","3022448","3022448","0.14958231151103973","0.14958231151103973","0.14958231151103973"
"45.656048","3022684","3022684","3022684","0.14267465472221375","0.14267465472221375","0.14267465472221375"
"45.657584","3022786","3022786","3022786","0.1770748347043991","0.1770748347043991","0.1770748347043991"
"45.658608","3022856","3022856","3022856","0.15700829029083252","0.15700829029083252","0.15700829029083252"
"45.699568","3025567","3025567","3025567","0.1297013759613037","0.1297013759613037","0.1297013759613037"
"45.730288","3027601","3027601","3027601","0.11902450770139694","0.11902450770139694","0.11902450770139694"
"45.731824","3027702","3027702","3027702","0.16296274960041046","0.16296274960041046","0.16296274960041046"
"45.735408","3027940","3027940","3027940","0.16017156839370728","0.16017156839370728","0.16017156839370728"
"45.78968","3031535","3031535","3031535","0.18140050768852234","0.18140050768852234","0.18140050768852234"
"45.812208","3033026","3033026","3033026","0.19957970082759857","0.19957970082759857","0.19957970082759857"
"45.903856","3039098","3039098","3039098","0.1540588140487671","0.1540588140487671","0.1540588140487671"
"45.908976","3039433","3039433","3039433","0.1745775043964386","0.1745775043964386","0.1745775043964386"
"45.93816","3041369","3041369","3041369","0.1631862074136734","0.1631862074136734","0.1631862074136734"
"45.940208","3041506","3041506","3041506","0.10414018481969833","0.10414018481969833","0.10414018481969833"
